h3_index,hour,dow,lat,lon,street_light_coverage,police_station_dist_m,crowd_density,road_quality,cctv_coverage,historical_incident_rate,is_night,time_risk_score,safety_score
893cf2d4acbffff,5,0,22.594966,88.328252,0.5257,4015.0,0.2421,0.6335,0.239,0.0,0.5,0.4593,0.3214
893cf2c644bffff,10,4,22.572149,88.350614,0.6914,1641.8,0.7722,0.6044,0.3032,0.2295,0.0,0.1608,0.6235
893cf2d4ed3ffff,22,6,22.615594,88.308468,0.5984,6424.7,0.0751,0.6798,0.2838,0.6406,1.0,0.6223,0.1757
893cf2c42afffff,8,3,22.497464,88.406533,0.7496,7648.0,0.8707,0.7121,0.3163,0.0,0.0,0.2178,0.5494
893cf2c665bffff,23,3,22.552063,88.342049,0.5146,290.1,0.0835,0.55,0.5122,1.1651,1.0,0.9255,0.3413
893cf2c62a3ffff,22,3,22.552503,88.373831,0.6538,1722.6,0.1394,0.7158,0.3863,0.5991,1.0,0.5185,0.4559
893cf2d5ea3ffff,23,2,22.569068,88.289637,0.5915,5593.2,0.0695,0.6031,0.3341,0.2367,1.0,0.9309,0.1658
893cf2c2d0fffff,13,1,22.537255,88.281095,0.758,4368.1,0.4713,0.5642,0.351,0.2817,0.0,0.1252,0.4527
893cf2d5b2fffff,8,4,22.551064,88.338615,0.7159,417.3,0.7138,0.6255,0.2566,0.0,0.0,0.1903,0.628
893cf2d5bafffff,0,4,22.55861,88.334311,0.6792,1005.9,0.1148,0.6954,0.3459,0.5746,1.0,0.9686,0.4439
893cf2d49cbffff,16,1,22.624218,88.358284,0.7784,3714.9,0.5089,0.536,0.3914,0.0,0.0,0.1361,0.5309
893cf2d4ad3ffff,1,2,22.600328,88.326527,0.6091,4088.2,0.1147,0.6083,0.3258,0.4847,1.0,0.8998,0.2597
893cf2d4363ffff,8,6,22.598694,88.300761,0.7957,6562.4,0.7604,0.6815,0.2654,0.2515,0.0,0.1511,0.4951
893cf2d6b7bffff,2,0,22.649206,88.333337,0.5468,7245.7,0.1124,0.6182,0.2078,0.636,1.0,0.856,0.1124
893cf2c09b7ffff,21,6,22.481868,88.33269,0.581,4040.2,0.4439,0.6038,0.2577,0.5534,1.0,0.6425,0.3218
893cf2c4197ffff,6,4,22.532281,88.425398,0.5606,4311.8,0.2082,0.6385,0.2768,0.6028,0.5,0.5001,0.2771
893cf2c464bffff,15,4,22.497034,88.374752,0.7464,5323.4,0.4767,0.5288,0.3299,0.0981,0.0,0.1588,0.4771
893cf28961bffff,10,2,22.610943,88.383216,0.6994,1165.8,0.7667,0.6588,0.3896,0.5435,0.0,0.1412,0.5925
893cf2d4153ffff,21,4,22.623315,88.294714,0.6067,8065.8,0.4386,0.7313,0.2702,0.089,1.0,0.6391,0.4086
893cf2c426bffff,11,5,22.481549,88.402254,0.7439,8184.4,0.5666,0.6541,0.2835,0.5446,0.0,0.117,0.4742
893cf2d6b7bffff,15,4,22.649206,88.333337,0.7053,7508.4,0.475,0.6472,0.3347,0.0018,0.0,0.1519,0.4611
893cf2c684fffff,2,6,22.556547,88.438264,0.551,2347.6,0.1878,0.6308,0.3471,0.7105,1.0,0.9291,0.2998
893cf2d4357ffff,20,1,22.602055,88.292167,0.5065,7457.5,0.6612,0.5811,0.2797,0.3987,0.5,0.5942,0.3396
893cf2c6c8fffff,9,4,22.586744,88.42105,0.7954,1871.9,0.7485,0.6637,0.2277,0.0,0.0,0.162,0.6146
893cf289163ffff,19,3,22.618359,88.439067,0.4752,4330.2,0.7903,0.5781,0.3477,0.0,0.5,0.2529,0.4415
893cf2c61a7ffff,10,1,22.582754,88.407305,0.7198,1760.2,0.7352,0.5925,0.2864,0.2343,0.0,0.1248,0.604
893cf2d4c6bffff,15,0,22.624769,88.329932,0.7327,5489.4,0.5913,0.6532,0.2739,0.1236,0.0,0.1648,0.5048
893cf2c6613ffff,9,4,22.562605,88.348049,0.8755,1011.3,0.7311,0.5477,0.3131,0.7124,0.0,0.2032,0.6032
893cf2c6ed7ffff,22,3,22.562482,88.408185,0.6696,1432.9,0.0407,0.7003,0.2602,0.33,1.0,0.5911,0.4072
893cf2d5b97ffff,2,5,22.564157,88.323138,0.5069,2292.5,0.0509,0.6321,0.3046,0.3579,1.0,0.9053,0.2345
893cf289687ffff,22,2,22.620483,88.385784,0.6372,1584.2,0.0814,0.6761,0.3754,0.3916,1.0,0.5178,0.4437
893cf289233ffff,21,0,22.598658,88.411586,0.5999,3363.6,0.393,0.6106,0.2842,0.5439,1.0,0.5252,0.3695
893cf2d4ba7ffff,14,3,22.61331,88.371185,0.8022,1467.6,0.5251,0.5276,0.3043,0.0,0.0,0.1445,0.5864
893cf2d4d6fffff,15,5,22.632759,88.357415,0.7106,4349.6,0.6665,0.6709,0.3194,0.023,0.0,0.1332,0.5513
893cf2d43bbffff,19,2,22.612595,88.298165,0.5699,7228.6,0.6067,0.6379,0.1841,0.7493,0.5,0.2605,0.3377
893cf289367ffff,14,6,22.597094,88.436509,0.8752,3444.9,0.6131,0.5864,0.3667,0.4012,0.0,0.1401,0.5713
893cf289397ffff,21,1,22.614371,88.42532,0.4901,3088.6,0.2627,0.617,0.2958,0.3228,1.0,0.624,0.329
893cf2d4343ffff,11,0,22.598875,88.291313,0.7733,7532.6,0.5195,0.5668,0.3869,0.4067,0.0,0.1796,0.4635
893cf2c2917ffff,14,0,22.527345,88.297424,0.6706,2918.4,0.5476,0.5278,0.3215,0.3738,0.0,0.1558,0.505
893cf2d5b0fffff,3,3,22.551248,88.329167,0.5382,1630.4,0.1575,0.6589,0.2331,0.7341,1.0,0.895,0.2518
893cf2d43bbffff,21,5,22.612595,88.298165,0.5631,7625.6,0.2947,0.6307,0.1792,0.6072,1.0,0.6214,0.25
893cf2c5c37ffff,1,4,22.479979,88.427166,0.5704,9858.4,0.02,0.629,0.2909,0.4785,1.0,0.9159,0.1104
893cf2d5b6fffff,14,4,22.543702,88.333471,0.7371,1734.6,0.5143,0.5802,0.3368,0.3276,0.0,0.1577,0.5623
893cf2c6507ffff,5,2,22.590676,88.384098,0.6667,1039.4,0.3246,0.7163,0.388,0.4969,0.5,0.5388,0.528
893cf2c7097ffff,23,1,22.526609,88.33521,0.5113,867.0,0.0482,0.5308,0.2837,1.3809,1.0,0.87,0.2652
893cf2d598fffff,15,3,22.581061,88.330846,0.7927,3057.7,0.5572,0.4402,0.2785,0.4277,0.0,0.1763,0.5323
893cf2c43cbffff,13,4,22.496276,88.412547,0.8163,8286.1,0.5066,0.6795,0.3079,0.72,0.0,0.1753,0.4762
893cf2d58a7ffff,13,6,22.577065,88.317109,0.7405,3647.9,0.5561,0.6655,0.3628,0.2263,0.0,0.1082,0.557
893cf2d5857ffff,15,1,22.564524,88.304243,0.6882,3980.4,0.6223,0.4966,0.296,0.1232,0.0,0.1231,0.5191
893cf2892b7ffff,2,1,22.607201,88.410718,0.6616,3058.6,0.1603,0.5938,0.284,0.5201,1.0,0.9396,0.3279
893cf2c4207ffff,13,5,22.493284,88.402242,0.7085,7398.3,0.6106,0.6806,0.3204,0.6925,0.0,0.14,0.4545
893cf2d5c8bffff,2,0,22.588334,88.285316,0.5058,7154.4,0.0346,0.6718,0.3062,0.616,1.0,0.8633,0.0999
893cf2c6a63ffff,18,6,22.536269,88.439142,0.6084,4339.1,0.8004,0.6333,0.3195,0.427,0.5,0.2745,0.5053
893cf2c290fffff,8,1,22.521981,88.299149,0.8518,2358.2,0.7487,0.6771,0.2533,0.4597,0.0,0.1624,0.6249
893cf289693ffff,6,3,22.621667,88.379768,0.5526,2489.2,0.252,0.7607,0.3024,0.0,0.5,0.4849,0.4511
893cf2c41cbffff,16,2,22.518554,88.418538,0.6696,6056.3,0.4967,0.6171,0.309,0.4321,0.0,0.1558,0.4722
893cf2c5c8fffff,3,3,22.482356,88.415138,0.5554,9272.4,0.0655,0.4953,0.2832,1.0309,1.0,0.8936,0.0692
893cf289273ffff,10,2,22.591299,88.406437,0.7236,2780.7,0.6288,0.4483,0.3084,0.3635,0.0,0.1138,0.5151
893cf2c4283ffff,14,3,22.499839,88.394504,0.7349,6392.8,0.6192,0.6947,0.328,0.2283,0.0,0.1047,0.5187
893cf2d5c8bffff,14,0,22.588334,88.285316,0.7654,6972.8,0.5818,0.7013,0.3328,0.0986,0.0,0.1573,0.5049
893cf2d4e4fffff,17,5,22.603691,88.317933,0.7409,5080.5,0.7759,0.6434,0.3268,0.3353,0.0,0.2798,0.4674
893cf2c6483ffff,15,0,22.590235,88.35231,0.8498,1068.8,0.4379,0.5546,0.3832,0.2406,0.0,0.1618,0.6258
893cf2d4357ffff,15,0,22.602055,88.292167,0.8374,7092.6,0.5826,0.5774,0.3146,0.0,0.0,0.1198,0.5183
893cf2c296fffff,15,5,22.514433,88.303452,0.7377,1489.0,0.5713,0.6814,0.2625,0.2581,0.0,0.1783,0.5823
893cf2d5dc7ffff,20,0,22.592151,88.3085,0.4845,5427.0,0.7038,0.6312,0.4059,0.4682,0.5,0.6156,0.361
893cf28915bffff,3,2,22.617551,88.426176,0.4381,2944.2,0.1713,0.6587,0.2507,0.5975,1.0,0.9646,0.1795
893cf2c44a7ffff,15,4,22.538215,88.395323,0.7765,4339.7,0.5427,0.6009,0.3026,0.0,0.0,0.1377,0.5524
893cf289167ffff,2,6,22.619356,88.442504,0.423,4515.0,0.1418,0.6783,0.3931,0.6228,1.0,0.9343,0.1244
893cf2d5dc3ffff,18,0,22.591152,88.305065,0.5859,5856.1,0.5923,0.5365,0.2493,0.2146,0.5,0.2477,0.396
893cf28940fffff,2,5,22.632018,88.395224,0.918,413.9,0.1082,0.7885,0.6589,0.7856,1.0,0.9084,0.6637
893cf2c2dafffff,12,2,22.544618,88.286237,0.7558,5149.8,0.4777,0.7578,0.3443,0.4565,0.0,0.1753,0.5156
893cf2d4b6fffff,21,2,22.595227,88.369487,0.609,674.1,0.2892,0.6592,0.3586,0.6708,1.0,0.5712,0.5287
893cf2c09a7ffff,1,1,22.479684,88.335269,0.582,4408.3,0.1379,0.6605,0.3343,0.726,1.0,0.9223,0.131
893cf28945bffff,10,6,22.625845,88.384059,0.6457,1835.1,0.7117,0.6546,0.4189,0.2397,0.0,0.1364,0.6111
893cf2d5b97ffff,23,5,22.564157,88.323138,0.4914,2283.7,0.1387,0.6995,0.3066,0.4532,1.0,0.9075,0.2405
893cf2c65a3ffff,7,5,22.597037,88.385809,0.8557,579.5,0.3321,0.6945,0.5682,0.0421,0.0,0.1582,0.6542
893cf2c2967ffff,10,5,22.517616,88.304307,0.7058,2088.7,0.7448,0.7478,0.3797,0.3735,0.0,0.1738,0.6295
893cf2c4367ffff,4,3,22.492711,88.430591,0.4792,8370.7,0.1222,0.5948,0.3732,0.521,1.0,0.862,0.0977
893cf2c55a7ffff,17,1,22.493662,88.383345,0.8172,6254.5,0.6333,0.5881,0.3209,0.4311,0.0,0.268,0.4889
893cf2c7323ffff,6,2,22.500404,88.36616,0.5775,4508.7,0.2442,0.5719,0.3021,0.7203,0.5,0.454,0.2869
893cf2c6047ffff,0,4,22.561049,88.372962,0.4853,1081.4,0.1077,0.6895,0.269,1.0121,1.0,0.9467,0.3022
893cf2c705bffff,7,6,22.507515,88.330081,0.7946,1557.6,0.2258,0.7005,0.2886,0.2951,0.0,0.2104,0.566
893cf2c611bffff,19,0,22.573399,88.395286,0.5979,2577.8,0.7488,0.6009,0.2922,0.0076,0.5,0.2719,0.5133
893cf2c68a3ffff,1,1,22.573451,88.445983,0.5666,2854.0,0.0837,0.6211,0.2559,0.663,1.0,0.9018,0.1999
893cf2890dbffff,17,4,22.618114,88.397816,0.7429,1177.4,0.7371,0.5806,0.4253,0.0362,0.0,0.248,0.6107
893cf2892b7ffff,8,6,22.607201,88.410718,0.8109,2723.2,0.7616,0.6253,0.2601,0.0,0.0,0.2291,0.5967
893cf2d4d1bffff,12,1,22.641483,88.347094,0.7534,5566.2,0.6116,0.5868,0.268,0.4936,0.0,0.1584,0.4621
893cf289163ffff,18,5,22.618359,88.439067,0.6217,4091.2,0.6988,0.6457,0.2414,0.0,0.5,0.2417,0.4918
893cf2d4ddbffff,22,0,22.641666,88.337643,0.5584,6187.4,0.02,0.6974,0.353,0.4816,1.0,0.5297,0.1494
893cf2c639bffff,12,1,22.558679,88.384992,0.6354,2369.2,0.5474,0.6473,0.336,0.5033,0.0,0.1539,0.5225
893cf2c45dbffff,16,4,22.536031,88.397902,0.7553,4189.0,0.5711,0.6418,0.3119,0.4452,0.0,0.1777,0.5564
893cf2d4e43ffff,18,6,22.605872,88.315353,0.6258,5419.4,0.7299,0.583,0.3281,0.5644,0.5,0.2406,0.4854
893cf2d580fffff,22,3,22.566523,88.311111,0.559,3647.4,0.0549,0.6019,0.3218,0.0,1.0,0.6151,0.2608
893cf2d4ed7ffff,7,3,22.616593,88.311903,0.8394,5868.5,0.2788,0.6243,0.225,0.4615,0.0,0.207,0.453
893cf2d5973ffff,13,6,22.570336,88.334296,0.7577,1909.2,0.5848,0.582,0.3389,0.0,0.0,0.1001,0.6073
893cf2c4cdbffff,6,6,22.52772,88.440009,0.4883,5249.7,0.2835,0.6211,0.2694,0.5613,0.5,0.4918,0.2862
893cf2c72dbffff,3,2,22.492787,88.319796,0.586,2355.7,0.0795,0.609,0.2529,0.7077,1.0,0.9152,0.2762
893cf2d4b0fffff,19,6,22.602772,88.365182,0.446,1471.4,0.8052,0.6607,0.273,0.0,0.5,0.2582,0.4997
893cf2c44b7ffff,15,5,22.540399,88.392743,0.7569,4055.6,0.5087,0.7061,0.1986,0.0,0.0,0.1108,0.5621
893cf2d596fffff,21,6,22.565971,88.339455,0.6011,1593.9,0.3921,0.5102,0.3599,0.6343,1.0,0.5336,0.4897
893cf2c60d3ffff,14,3,22.569781,88.362643,0.7007,1307.5,0.4863,0.5799,0.3908,1.1073,0.0,0.1289,0.5722
893cf2c71c3ffff,14,6,22.523055,88.35325,0.7299,1994.2,0.5523,0.7143,0.3227,0.1527,0.0,0.1027,0.6184
893cf2d4c67ffff,16,4,22.628948,88.334222,0.7229,5112.2,0.4895,0.6084,0.2873,0.0,0.0,0.1003,0.5002
893cf2c4197ffff,20,4,22.532281,88.425398,0.5762,4253.7,0.7258,0.6032,0.3039,0.6734,0.5,0.5034,0.4107
893cf289377ffff,1,5,22.599277,88.433928,0.6161,3464.9,0.1158,0.5831,0.2685,0.8839,1.0,0.966,0.2674
893cf2d4a67ffff,15,3,22.591418,88.346296,0.8868,1942.2,0.5284,0.5224,0.2838,0.5912,0.0,0.1065,0.5903
893cf2d4c47ffff,21,5,22.62913,88.324772,0.5148,6039.1,0.4032,0.6037,0.342,0.3272,1.0,0.5787,0.3062
893cf2c6ddbffff,14,0,22.587552,88.433939,0.764,2384.0,0.4529,0.6682,0.3627,0.0191,0.0,0.1398,0.5996
893cf2d5dc3ffff,13,5,22.591152,88.305065,0.7421,5752.7,0.6577,0.6115,0.303,0.1282,0.0,0.1786,0.5106
893cf2c7173ffff,2,4,22.517502,88.364422,0.6828,2869.3,0.0865,0.4339,0.2225,0.7017,1.0,0.8653,0.2692
893cf2c29abffff,17,5,22.528345,88.300857,0.8188,3069.2,0.6487,0.508,0.3209,0.3979,0.0,0.2477,0.5447
893cf2c687bffff,20,2,22.557544,88.441701,0.6395,2669.6,0.7161,0.6563,0.2564,0.5364,0.5,0.5345,0.4796
893cf2d4bafffff,11,6,22.61013,88.370329,0.8382,1784.7,0.5868,0.5397,0.2348,0.3242,0.0,0.1368,0.6051
893cf28940fffff,15,2,22.632018,88.395224,0.8501,660.0,0.5422,0.8014,0.5876,0.0932,0.0,0.1236,0.7452
893cf2d48dbffff,18,2,22.619408,88.331657,0.4998,4841.2,0.7801,0.6385,0.3065,0.2546,0.5,0.21,0.43
893cf2c6e03ffff,22,6,22.559111,88.41678,0.5241,1295.2,0.0383,0.6521,0.2326,0.5935,1.0,0.5186,0.3374
893cf2c63dbffff,2,2,22.551318,88.379845,0.5618,2288.2,0.0941,0.601,0.2944,0.6163,1.0,0.9691,0.2438
893cf2c7367ffff,22,0,22.494039,88.364449,0.5719,4707.6,0.083,0.5878,0.3493,0.6353,1.0,0.6415,0.1948
893cf2c290fffff,1,0,22.521981,88.299149,0.4692,2259.7,0.1354,0.6341,0.3474,0.4336,1.0,0.8572,0.2547
893cf2d4153ffff,22,4,22.623315,88.294714,0.6353,8091.9,0.1543,0.5069,0.3571,0.6391,1.0,0.5835,0.2289
893cf2c4473ffff,9,2,22.524489,88.388465,0.784,4118.5,0.7652,0.5604,0.4298,0.1645,0.0,0.1653,0.5843
893cf2892c7ffff,19,5,22.597848,88.398697,0.5369,2024.0,0.738,0.5891,0.3338,0.0,0.5,0.2068,0.5065
893cf2c656fffff,19,3,22.579949,88.387546,0.6232,1795.6,0.8016,0.5543,0.2805,0.1941,0.5,0.2727,0.5505
893cf2c4133ffff,17,4,22.52354,88.435717,0.7413,5374.1,0.8392,0.6718,0.2858,0.2112,0.0,0.2696,0.5539
893cf2c2917ffff,5,3,22.527345,88.297424,0.6665,2785.2,0.2919,0.6839,0.3821,0.5057,0.5,0.5357,0.4785
893cf2d412bffff,14,6,22.625133,88.311032,0.7339,7015.8,0.5176,0.5668,0.3268,0.5601,0.0,0.1703,0.4705
893cf2c4407ffff,14,4,22.530854,88.390176,0.712,4142.0,0.6053,0.621,0.2666,0.328,0.0,0.1567,0.4591
893cf2d456fffff,1,0,22.634034,88.291263,0.4822,9302.4,0.02,0.6135,0.3113,0.5964,1.0,0.907,0.0807
893cf2c456bffff,6,6,22.526106,88.414235,0.6311,4852.6,0.2764,0.6776,0.2856,0.7347,0.5,0.4814,0.3795
893cf2d588bffff,23,6,22.573067,88.303372,0.6009,4540.5,0.145,0.6032,0.2576,0.7543,1.0,0.8508,0.232
893cf2d4c97ffff,11,5,22.646209,88.323031,0.7284,7638.1,0.5585,0.6202,0.3475,0.5016,0.0,0.1,0.4733
893cf289577ffff,16,6,22.636818,88.421861,0.7101,2335.3,0.6019,0.614,0.3459,0.2211,0.0,0.1433,0.5827
893cf2d4d1bffff,14,5,22.641483,88.347094,0.6384,5578.9,0.534,0.6021,0.2542,0.1027,0.0,0.144,0.4528
893cf2d6b4fffff,20,1,22.648207,88.329902,0.5461,7285.6,0.7191,0.5864,0.2563,0.2029,0.5,0.6125,0.3314
893cf2c76d3ffff,11,4,22.511251,88.302598,0.8117,1361.8,0.6299,0.5454,0.3448,0.174,0.0,0.1731,0.6502
893cf2c0c87ffff,3,6,22.488157,88.283741,0.6407,2214.4,0.1252,0.5692,0.2633,0.3975,1.0,0.913,0.3674
893cf2892c7ffff,16,3,22.597848,88.398697,0.6877,1683.5,0.565,0.5333,0.2073,0.2868,0.0,0.1388,0.5579
893cf2c4c9bffff,21,5,22.535081,88.445158,0.5387,4643.3,0.3949,0.6604,0.3647,0.0315,1.0,0.5331,0.3246
893cf2c629bffff,21,2,22.551691,88.360946,0.4567,804.3,0.3059,0.5742,0.2712,1.4656,1.0,0.5514,0.3514
893cf2c649bffff,11,6,22.589236,88.348875,0.7759,1578.0,0.5497,0.6499,0.2892,0.1601,0.0,0.1025,0.6022
893cf2c5557ffff,14,1,22.481119,88.370476,0.6828,5902.1,0.5658,0.6758,0.297,0.2976,0.0,0.1175,0.4468
893cf2c2993ffff,18,2,22.533891,88.289687,0.6659,3740.6,0.7592,0.4932,0.3232,0.4155,0.5,0.2119,0.5341
893cf2c5593ffff,22,4,22.495037,88.367883,0.6521,4683.1,0.1637,0.5295,0.3072,0.4338,1.0,0.5439,0.2757
893cf2d4c87ffff,7,1,22.644029,88.325612,0.752,7283.1,0.195,0.6383,0.3211,0.0,0.0,0.2269,0.4284
893cf2c4303ffff,14,4,22.499268,88.422853,0.7849,8095.8,0.624,0.5843,0.3925,0.0,0.0,0.1391,0.5224
893cf2d4ed7ffff,18,2,22.616593,88.311903,0.6252,6000.4,0.7717,0.7132,0.2472,0.7004,0.5,0.2276,0.4492
893cf2d415bffff,5,1,22.620136,88.29386,0.5551,7997.5,0.3419,0.6727,0.2145,0.1945,0.5,0.522,0.3361
893cf2c610fffff,17,5,22.572214,88.401301,0.6602,1818.8,0.7375,0.7059,0.2985,0.2612,0.0,0.2459,0.6283
893cf2c68a3ffff,10,5,22.573451,88.445983,0.7386,2460.4,0.8008,0.5501,0.2777,0.2321,0.0,0.1774,0.5543
893cf2c612bffff,6,2,22.571028,88.407317,0.5303,1271.4,0.344,0.6471,0.2709,0.8697,0.5,0.4853,0.3928
893cf2d6b67ffff,18,6,22.651204,88.340208,0.5785,6485.4,0.7116,0.7162,0.2951,0.1357,0.5,0.2541,0.456
893cf2894bbffff,6,2,22.640559,88.394355,0.5958,1244.1,0.2954,0.7541,0.4611,0.5649,0.5,0.5162,0.4912
893cf2c618fffff,5,0,22.579761,88.396997,0.476,2587.1,0.2474,0.5743,0.3192,0.2024,0.5,0.4908,0.3392
893cf2c426bffff,18,3,22.481549,88.402254,0.5486,8412.9,0.816,0.619,0.2799,0.5194,0.5,0.2002,0.4137
893cf2d4567ffff,1,5,22.637214,88.292118,0.6789,9089.0,0.1197,0.6632,0.2614,0.2895,1.0,0.8969,0.1849
893cf2d4cb3ffff,23,6,22.645028,88.329047,0.5341,7099.3,0.0204,0.6443,0.3675,0.8516,1.0,0.8516,0.0997
893cf2c65c3ffff,5,2,22.589864,88.371211,0.577,569.7,0.2786,0.5587,0.2899,0.4407,0.5,0.5053,0.4455
893cf2d419bffff,0,6,22.635034,88.294698,0.5629,8792.8,0.1793,0.6182,0.2992,0.9351,1.0,0.9415,0.1038
893cf289e43ffff,13,4,22.603265,88.447676,0.7734,4736.0,0.5294,0.5869,0.3218,0.6488,0.0,0.1562,0.4674
893cf2c2dbbffff,20,1,22.5458,88.280224,0.5273,5360.0,0.7466,0.5979,0.2947,0.4971,0.5,0.5235,0.3711
893cf2c613bffff,4,5,22.573211,88.404737,0.6068,1664.2,0.0991,0.6621,0.2599,0.6393,1.0,0.8799,0.3896
893cf2d5bbbffff,5,3,22.559793,88.328297,0.5803,1874.3,0.3118,0.7092,0.3021,0.6137,0.5,0.5125,0.432
893cf2d5bafffff,8,3,22.55861,88.334311,0.7176,1208.6,0.7408,0.6458,0.3095,0.0,0.0,0.1975,0.6084
893cf2c7457ffff,14,6,22.526978,88.316316,0.7257,1532.3,0.6124,0.5866,0.3143,0.1995,0.0,0.1624,0.6017
893cf2c663bffff,19,6,22.559239,88.356643,0.3978,414.7,0.7416,0.439,0.373,1.5346,0.5,0.2571,0.471
893cf2c4437ffff,16,4,22.532849,88.397047,0.6912,4969.3,0.5631,0.5997,0.2401,0.1224,0.0,0.1058,0.4711
893cf2c63cfffff,17,1,22.550132,88.38586,0.7253,2877.6,0.7852,0.641,0.2867,0.3716,0.0,0.225,0.5492
893cf2d4bd7ffff,21,1,22.608318,88.354007,0.5802,2181.1,0.3756,0.571,0.3454,0.2146,1.0,0.548,0.4184
893cf2d5a97ffff,11,4,22.557162,88.2991,0.7881,4597.9,0.5634,0.6524,0.3242,0.7462,0.0,0.1719,0.4708
893cf2c4197ffff,13,4,22.532281,88.425398,0.7512,4537.9,0.5414,0.5193,0.2806,0.4997,0.0,0.142,0.4847
893cf2c6d63ffff,3,3,22.58081,88.451133,0.6823,3392.6,0.02,0.5688,0.2446,0.9977,1.0,0.9288,0.2818
893cf2c6227ffff,1,0,22.545953,88.381569,0.5668,2566.3,0.02,0.5273,0.353,1.0348,1.0,0.9634,0.2237
893cf28b20bffff,5,5,22.646291,88.373725,0.5308,3164.9,0.1462,0.6361,0.2532,0.3391,0.5,0.4803,0.3123
893cf2892c7ffff,6,1,22.597848,88.398697,0.6133,1662.2,0.2046,0.5396,0.3148,0.598,0.5,0.4851,0.4226
893cf2c6a5bffff,7,1,22.535463,88.426255,0.7741,3650.4,0.3541,0.6665,0.3814,0.4265,0.0,0.2165,0.5119
893cf2c2943ffff,10,0,22.516799,88.291428,0.6948,2159.1,0.9686,0.5989,0.2864,0.2599,0.0,0.1377,0.6059
893cf2c2b87ffff,1,3,22.510435,88.28972,0.5048,1581.6,0.1209,0.5208,0.3445,1.3882,1.0,0.8893,0.2489
893cf2d4b6fffff,18,1,22.595227,88.369487,0.5753,630.1,0.7925,0.5997,0.4254,0.1245,0.5,0.2001,0.599
893cf2c62abffff,21,6,22.549322,88.372975,0.6302,1885.7,0.3358,0.6495,0.4179,0.3853,1.0,0.6295,0.4709
893cf2c2927ffff,14,4,22.524979,88.309449,0.7049,1986.0,0.5787,0.6883,0.3118,0.1598,0.0,0.15,0.5898
893cf2c4557ffff,17,0,22.53266,88.406497,0.8288,4330.5,0.6921,0.6407,0.2861,0.0,0.0,0.2363,0.5591
893cf2c61a7ffff,15,6,22.582754,88.407305,0.6407,2041.9,0.5196,0.6339,0.2852,0.5958,0.0,0.1693,0.5476
893cf2c7297ffff,16,3,22.504333,88.329227,0.8295,1497.7,0.5159,0.5856,0.3172,0.4796,0.0,0.1079,0.5867
893cf2d4b33ffff,22,0,22.60695,88.369473,0.5822,1311.8,0.0858,0.5054,0.3676,0.507,1.0,0.5194,0.33
893cf2c6333ffff,16,6,22.554124,88.399602,0.8071,2631.6,0.4774,0.5311,0.2806,0.0726,0.0,0.1755,0.5875
893cf2d5a2fffff,19,3,22.54407,88.314576,0.6305,3123.2,0.7619,0.5877,0.2271,0.6427,0.5,0.2331,0.4952
893cf2c7473ffff,1,5,22.525794,88.322329,0.5083,1157.6,0.1024,0.5694,0.294,0.8385,1.0,0.8937,0.3015
893cf2896cbffff,3,6,22.608946,88.376345,0.5697,1140.2,0.1557,0.7499,0.5249,0.479,1.0,0.9598,0.369
893cf2c7463ffff,10,2,22.523612,88.324908,0.5504,823.0,0.7786,0.5097,0.2885,0.942,0.0,0.1217,0.5693
893cf2c708bffff,13,3,22.520245,88.3335,0.5323,473.2,0.5373,0.5403,0.4399,1.0899,0.0,0.1426,0.5507
893cf2d4a43ffff,20,4,22.590603,88.333411,0.6077,3269.0,0.767,0.5818,0.3219,0.0674,0.5,0.6265,0.481
893cf2d492bffff,15,4,22.623849,88.377187,0.7744,2486.4,0.4979,0.6865,0.2124,0.223,0.0,0.1325,0.5385
893cf289387ffff,13,3,22.612188,88.4279,0.7675,3242.6,0.5163,0.4991,0.3247,0.0111,0.0,0.1402,0.5385
893cf2c6a43ffff,11,6,22.53646,88.42969,0.7736,3894.6,0.5113,0.5096,0.25,0.4858,0.0,0.1185,0.4621
893cf2c42dbffff,0,2,22.491477,88.385924,0.5816,6518.7,0.02,0.531,0.2131,0.6305,1.0,0.9616,0.05
893cf2892c7ffff,21,5,22.597848,88.398697,0.5093,2124.9,0.328,0.5153,0.2269,0.7637,1.0,0.5824,0.3284
893cf2d596fffff,7,4,22.565971,88.339455,0.7043,1207.7,0.3556,0.6597,0.2551,0.6527,0.0,0.1726,0.5694
893cf2d4353ffff,6,5,22.601056,88.288733,0.494,7388.1,0.3274,0.5177,0.3663,0.201,0.5,0.4751,0.3117
893cf2c4323ffff,16,5,22.499077,88.432303,0.8025,8042.5,0.5206,0.6373,0.3406,0.3654,0.0,0.1064,0.523
893cf289367ffff,3,3,22.597094,88.436509,0.6022,3431.5,0.1149,0.6434,0.3972,0.4118,1.0,0.8526,0.3126
893cf2c4543ffff,7,0,22.529478,88.405641,0.8128,4816.9,0.3256,0.6349,0.2349,0.2731,0.0,0.1661,0.4585
893cf2c4543ffff,3,2,22.529478,88.405641,0.6801,4775.9,0.0603,0.6183,0.2313,0.8023,1.0,0.9512,0.1515
893cf2896c3ffff,20,5,22.612127,88.3772,0.5847,1355.9,0.7531,0.6407,0.3414,0.4648,0.5,0.6396,0.517
893cf2d4a6bffff,5,2,22.587239,88.342006,0.6959,2541.4,0.2348,0.5952,0.3027,0.5405,0.5,0.4726,0.4589
